MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
no source found,,,,,,,,,,,MWUG36010425,MWUG36010425 BLK LG Aerial Snow Heated Glove,,,,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc.,Mobile Warming,,MWUG36010425,,,"Tech Gear 5.7 Inc. Mobile Warming, Product, MWUG36010425",PRODUCT,Mobile Warming MWUG36010425 Product,Mobile Warming Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,MWUG36010525,MWUG36010525 BLK XL Aerial Snow Heated Glove,,,,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc.,Mobile Warming,,MWUG36010525,,,"Tech Gear 5.7 Inc. Mobile Warming, Product, MWUG36010525",PRODUCT,Mobile Warming MWUG36010525 Product,Mobile Warming Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,MWUG36010625,MWUG36010625 BLK 2X Aerial Snow Heated Glove,,,,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc.,Mobile Warming,,MWUG36010625,,,"Tech Gear 5.7 Inc. Mobile Warming, Product, MWUG36010625",PRODUCT,Mobile Warming MWUG36010625 Product,Mobile Warming Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,DPG15,DPG15 Dewalt AM/FM Hearing Protector,,,,Radians (7363),"Radians, Inc.",Radians,,DPG15,,,"Radians, Inc. Radians, Product, DPG15",PRODUCT,Radians DPG15 Product,Radians Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,F200B-21L,F200B-21L Milw M12 Womens - BLK Heated Hoodie Kit L,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,F200B-21L,,,"Milwaukee Electric Tool Corp. Milwaukee, Product, F200B-21L",PRODUCT,Milwaukee F200B-21L Product,Milwaukee Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,F200B-21M,F200B-21M Milw M12 Womens - BLK Heated Hoodie Kit M,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,F200B-21M,,,"Milwaukee Electric Tool Corp. Milwaukee, Product, F200B-21M",PRODUCT,Milwaukee F200B-21M Product,Milwaukee Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,M200B-21L,M200B-21L Milw M12 BLK - Heated Hoodie Kit L,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,M200B-21L,,,"Milwaukee Electric Tool Corp. Milwaukee, Product, M200B-21L",PRODUCT,Milwaukee M200B-21L Product,Milwaukee Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,M200B-21M,M200B-21M Milw M12 BLK - Heated Hoodie Kit M,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,M200B-21M,,,"Milwaukee Electric Tool Corp. Milwaukee, Product, M200B-21M",PRODUCT,Milwaukee M200B-21M Product,Milwaukee Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,M200B-21XL,M200B-21XL Milw M12 BLK - Heated Hoodie Kit XL,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,M200B-21XL,,,"Milwaukee Electric Tool Corp. Milwaukee, Product, M200B-21XL",PRODUCT,Milwaukee M200B-21XL Product,Milwaukee Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,M200G-21L,M200G-21L Milw M12 Gray - Heated Hoodie Kit L,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,M200G-21L,,,"Milwaukee Electric Tool Corp. Milwaukee, Product, M200G-21L",PRODUCT,Milwaukee M200G-21L Product,Milwaukee Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,M200G-21M,M200G-21M Milw M12 Gray - Heated Hoodie Kit M,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,M200G-21M,,,"Milwaukee Electric Tool Corp. Milwaukee, Product, M200G-21M",PRODUCT,Milwaukee M200G-21M Product,Milwaukee Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,M200G-21XL,M200G-21XL Milw M12 Gray - Heated Hoodie Kit XL,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,M200G-21XL,,,"Milwaukee Electric Tool Corp. Milwaukee, Product, M200G-21XL",PRODUCT,Milwaukee M200G-21XL Product,Milwaukee Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,48-11-2330,48-11-2330 Milw Heated Gear Power Source,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,48-11-2330,,,"Milwaukee Electric Tool Corp. Milwaukee, Product, 48-11-2330",PRODUCT,Milwaukee 48-11-2330 Product,Milwaukee Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,DCBP250C,DCBP520C Dewalt Starter Kit,,,DEWALT,Black & Decker/dewlt (2585),Stanley Black & Decker,DEWALT,,DCBP250C,,,"Stanley Black & Decker DEWALT, Product, DCBP250C",PRODUCT,DEWALT DCBP250C Product,DEWALT Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,5328,5328 Lg. Leather Phone Holster - Clip-on,,,,,LG Electronics USA,LG,,5328,,,"LG Electronics USA LG, Product, 5328",PRODUCT,LG 5328 Product,LG Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,3200-20,3200-20 Milw Voltage Detector,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,3200-20,,,"Milwaukee Electric Tool Corp. Milwaukee, Product, 3200-20",PRODUCT,Milwaukee 3200-20 Product,Milwaukee Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,3202-20,3202-20 Milw Voltage Detector w/ LED,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,3202-20,,,"Milwaukee Electric Tool Corp. Milwaukee, LED Lamp, 3202-20",LED LAMP,Milwaukee 3202-20 LED Lamp,Milwaukee LED Lamp,LED Lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,3203-20,3203-20 Milw Dual Range Voltage Detector w/ LED,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee,,3203-20,,,"Milwaukee Electric Tool Corp. Milwaukee, LED Lamp, 3203-20",LED LAMP,Milwaukee 3203-20 LED Lamp,Milwaukee LED Lamp,LED Lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,BC-12300,"BC-12300 BigCal 12""/300mm",,,,Woodpeckers Inc (WOODP),Woodpeckers LLC,Woodpeckers,,BC-12300,,,"Woodpeckers LLC Woodpeckers, Product, BC-12300",PRODUCT,Woodpeckers BC-12300 Product,Woodpeckers Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,,,,,BC-24600,"BC-24600 BigCal 24""/600mm",,,,Woodpeckers Inc (WOODP),Woodpeckers LLC,Woodpeckers,,BC-24600,,,"Woodpeckers LLC Woodpeckers, Product, BC-24600",PRODUCT,Woodpeckers BC-24600 Product,Woodpeckers Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAG: NEEDS_MANUAL_REVIEW (Low Confidence / Unmapped Taxonomy),,,,,,,,,
no source found,,,,,,,Hardware & Tools,Power Tools,Measuring & Layout,,DW08302CG,DW08302CG Dewalt Laser - Green 3 Spot,,,DEWALT,Black & Decker/dewlt (2585),Stanley Black & Decker,DEWALT,,DW08302CG,,Hardware & Tools>Power Tools & Measuring>Levels & Rotary Tools,"Stanley Black & Decker DEWALT, Laser Level, DW08302CG",LASER,DEWALT DW08302CG Laser Level,DEWALT Laser Level,Laser Level,,,,,,,,,,,,,,,,,,,,,,,,,,,Laser Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no source found,,,,,,,Hardware & Tools,Power Tools,Measuring & Layout,,GCL165-42GL,GCL165--42GL Cross Line Laser,,,,Robt Bosch Tool Corp (6564),Robert Bosch Tool Corporation,Bosch,,GCL165-42GL,,Hardware & Tools>Power Tools & Measuring>Levels & Rotary Tools,"Robert Bosch Tool Corporation Bosch, Laser Level, GCL165-42GL",LASER,Bosch GCL165-42GL Laser Level,Bosch Laser Level,Laser Level,,,,,,,,,,,,,,,,,,,,,,,,,,,Laser Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no source found,,,,,,,Hardware & Tools,Power Tools,Measuring & Layout,,DW08802CG,DW08802CG Dewalt Laser Green - Self-Level Cross Line,,,DEWALT,Black & Decker/dewlt (2585),Stanley Black & Decker,DEWALT,,DW08802CG,,Hardware & Tools>Power Tools & Measuring>Levels & Rotary Tools,"Stanley Black & Decker DEWALT, Laser Level, DW08802CG",LASER,DEWALT DW08802CG Laser Level,DEWALT Laser Level,Laser Level,,,,,,,,,,,,,,,,,,,,,,,,,,,Laser Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no source found,,,,,,,Hardware & Tools,Power Tools,Measuring & Layout,,DW088CG,DW088CG Dewalt Laser - Green Cross Line,,,DEWALT,Black & Decker/dewlt (2585),Stanley Black & Decker,DEWALT,,DW088CG,,Hardware & Tools>Power Tools & Measuring>Levels & Rotary Tools,"Stanley Black & Decker DEWALT, Laser Level, DW088CG",LASER,DEWALT DW088CG Laser Level,DEWALT Laser Level,Laser Level,,,,,,,,,,,,,,,,,,,,,,,,,,,Laser Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
